comment_id,video_title,comment_text,author_name,published_at,like_count,reply_count
"Ugwfqr-MaTKVwTGlkbp4AaABAg","Is this the BEST budget Laser Engraver? Ortur Laser Master Engrave 2 Review","Hello do you think I can use it to engrave my 8oz glass candle jars ? (Glass)","@Donnlucci","2020-12-04T00:02:48",1,0
"Ugzm2RbhVryuQVQzdq14AaABAg","Is this the BEST budget Laser Engraver? Ortur Laser Master Engrave 2 Review","Sounds like you should turn off sleep mode on your computer. LOL. Thanks for the video !","@forestbirdoriginals4917","2020-12-03T16:47:56",1,0
"UgzsuZKNkAEO4RENPLd4AaABAg","Is this the BEST budget Laser Engraver? Ortur Laser Master Engrave 2 Review","I've been looking at these. And a larger cutter, like a 150w co2 machine to cut shapes with and then use one of these little ones for engraving on the thicker cutout shapes.  How deep are the markings?  And does it mark on Acrylic?  Or does it make a mess of it?","@onestopfunstop317","2020-12-03T15:26:41",1,0
"Ugy5Imt93KLw06pLItB4AaABAg","The Worlds FASTEST Laser Engraver? Laserpecker Pro Review","Το μέγεθος του σχεδίου που μπορεί να δημιουργήσει πόσο είναι??","@panocpanoc6721","2020-12-03T14:54:16",0,5
"UgxUFQue4JBEt3Pdw3F4AaABAg","What is the Best Laser Cutter and Engraver for You?","I'm trying to engrave gun slides / pistols. What machine would you recommend? Any Link to purchase one?","@dmoneyg3007","2020-12-02T06:36:59",2,0
"UgxMBCjeG4vB3jz-ech4AaABAg","What is the Best Laser Cutter and Engraver for You?","So no co2 lasers can cut metal? I’ve read that some can cut 1.2mm thick stainless steel and carbonized steel?","@MrThemodder22","2020-12-01T23:16:19",0,0
"Ugw6QuH5c4Ludm-3P-x4AaABAg","Is this the BEST budget Laser Engraver? Ortur Laser Master Engrave 2 Review","Can this engrave abs plastic and other hard plastics","@TheRealDealAirsoft","2020-12-01T23:02:19",0,0
"Ugy_KSvRFxork5COjMV4AaABAg","Is a 40W CO2 Laser Cutter Worth?  OM Tech K40 Review","Im looking at a k40 to dip my toe into the laser world and hopefully get a bigger one later on. I would like to see what upgrades you do. I hear that upgrading the mirrors helps.","@JohnMadeit","2020-12-01T21:49:53",7,1
"UgxM3nRPl_2hXWXCKVN4AaABAg","Is a Sub $250 CNC worth it?  Alfawise C10 CNC & Laser Review","Is it an optical illusion or does that spindle have that much run out?","@WC09PU13","2020-12-01T20:22:10",0,0
"Ugy9NdQ-iYUhk5yMGNl4AaABAg","Fusion 360 - Did Autodesk just kill the FREE Version?","Of course they are killing it for hobbyist. They send a message to community - they own the product and can do what ever they want. Today is one set of restrictions, tomorrow they just remove hobbyist at all. Why should I do there anything, if one day can lost all access. Only disposable designs.","@vovaya","2020-12-01T13:13:42",0,0
"Ugwwv6EsdPdgnBTyKpt4AaABAg","Is Fusion 360 worth learning over Sketchup?","Would Fusion be a good program in designing such things as audio racks, platforms and stands. Primary materials would be made from steel, with some wood incorporated for accents and such.","@Audioal68","2020-11-29T21:47:57",1,1
"UgzaEvQZs0yofO33ac54AaABAg","Is this the BEST budget Laser Engraver? Ortur Laser Master Engrave 2 Review","We gonna ignore how he spells Jimi Hendrix’s name wrong?","@coochiecrumbs3049","2020-11-29T19:25:10",3,1
"UgzuDXq1W9LwYUAtx394AaABAg","What is the Best Laser Cutter and Engraver for You?","Can you advise on a beginner, craft laser mainly to engrave tumblers?  Not for resale items, just for customized gifts.","@stacie3045","2020-11-29T14:25:03",0,0
"Ugw-9FgCvdafmS_6pYN4AaABAg","What can a $300 CNC do? - Ortur Aufero CNC Engraver Review","Ive been looking fos a laser engraver /cnc. I found your review of the Ortur Laser and this video.  Outstanding.  Thank you for being detailed.","@dbmacdesigns","2020-11-29T04:07:48",2,0
"Ugya0LSxZ1XbpKZrNn94AaABAg","Does a $200 Laser Engraver Make Sense in Your Shop?","hi. I want to engrave cutting boards, would the 7w work?","@natechotravels9300","2020-11-28T22:05:08",1,1
"UgyZg7GfpQU3Bk105Hh4AaABAg","Is this the BEST budget Laser Engraver? Ortur Laser Master Engrave 2 Review","what power would you recommend for engraving on wood ( mostly cutting boards logo) ?","@bisarowood","2020-11-28T20:12:27",0,0
"Ugw7AvZUECDjUeyCWrZ4AaABAg","Turn Real Things into 3D Models with Photogrammetry","Can't you control the lighting inside? I've also been wanting to do stuff like this. Do you promote your videos? You should","@RobertDavisDaily","2020-11-28T17:22:51",0,0
"UgymqIQ_BIi0HmVtoHh4AaABAg","Is a 40W CO2 Laser Cutter Worth?  OM Tech K40 Review","So what machine would you suggest  for do cutting board projects?","@natashagilmore9610","2020-11-28T03:38:51",1,2
"Ugz2_ekF6AYh8Jt_Yyd4AaABAg","Is a 40W CO2 Laser Cutter Worth?  OM Tech K40 Review","How does this video not have 50K plus views yet!? The quality here is on par with the best. Great video mate","@eddyrobinson4315","2020-11-27T23:17:49",21,1
"UgwKnUONcLIfzla7_rp4AaABAg","Is a 40W CO2 Laser Cutter Worth?  OM Tech K40 Review","Man I have been sitting on laser build for a year ... All the parts I have just no motivation to build it hehhe","@Darus2013","2020-11-27T15:46:39",3,1
"UgzcSlyASOB48GP9Ws14AaABAg","Testing the OM Tech K40 Laser","why won't k40 whisper reaed svg files from inkscape. what are the settings","@sharpsironworks","2020-11-27T02:27:51",0,0
"UgwlV2ZhhTqhB30PNRl4AaABAg","What is the Best Laser Cutter and Engraver for You?","whats the difference between the k40 and the k50? do i have to do as much to get it working, and as many problems?","@IronMan-yg4qw","2020-11-27T01:21:52",1,2
"Ugxz25CNGE7V4oofmMN4AaABAg","Custom Farmhouse Sink, Dials and Oven Top for a Play Kitchen // DIY","How much would you charge to make one for my grandchildren","@mahdiyahtahar4475","2020-11-26T23:27:19",0,0
"Ugz5sT0zbBBc6FqRZo54AaABAg","Is this the BEST budget Laser Engraver? Ortur Laser Master Engrave 2 Review","https://youtu.be/7YKY2W2-1RI   Photo marking on aluminum","@riiyung1081","2020-11-26T09:15:55",0,0
"Ugw7NHde8GhnTLyCv2V4AaABAg","What is the Best Laser Cutter and Engraver for You?","This video is super informative and helpful! Thanks!","@stephentrenta3514","2020-11-26T05:29:49",2,2
"UgxC2uqI_ISzpldiE7d4AaABAg","Build a Baby Gate (for cheap) // DIY Woodworking","Great video, but the title misleads... They are cheap to make, after you spend hundreds of  dollars on fancy wood working equipment!","@jamesv2471","2020-11-25T12:24:52",1,0
"UgwocGM91NHRPPl2bGp4AaABAg","Did I Waste $1500 on a 50W Laser Cutter from China?","did it print right out the box or did you have to adjust mirrors and such??","@IronMan-yg4qw","2020-11-25T10:57:37",1,0
"Ugy4hP-RbydUFIKd6KJ4AaABAg","What is the Best Laser Cutter and Engraver for You?","with the full spectrum muse, you have to buy all the accessories, like the water cooling, air exaust,  and air compressor, right???","@IronMan-yg4qw","2020-11-25T08:13:50",0,1
"UgxQHTlTBkxONhzD4G14AaABAg","How to make Dovetail Joints in Fusion 360 - Woodworking Joints","What an amazing tutorial. Sharp, clear, well-explained and very informative. Thank you! - Keep up with great tutorials such as this.","@ymarcellus6763","2020-11-25T02:00:29",1,1
"Ugw7o4hRz1PmegQGQUR4AaABAg","Is a 40W CO2 Laser Cutter Worth?  OM Tech K40 Review","I bought a “upgraded” K40 about a year ago along with the cohesion 3D board and light burn.  I was in the process of changing out the board then had an accident and never got back to it.  I would appreciate seeing you do some of the upgrades. Especially doing the board conversion.","@stanleyshostak2737","2020-11-24T12:34:07",12,3
"Ugww0QlKiu4S9ik42Jl4AaABAg","Why are custom laser cut maps so hard to make?","Can u do a dubai custom map with led to make it like a citylight?","@mustis4","2020-11-24T08:00:15",0,0
"Ugz1Y8Ta49tn2tusrQp4AaABAg","Is a 40W CO2 Laser Cutter Worth?  OM Tech K40 Review","Ordered one a couple hours using your link. Finally made me do it. Should be here in 5 to 7 days","@pen25","2020-11-24T05:40:43",7,2
"UgyRioPqOL8__GpRyuZ4AaABAg","Did I Waste $1500 on a 50W Laser Cutter from China?","You should have used the wood from the crate to test the laser.","@At_least_im_not_a_Karen","2020-11-24T01:47:12",0,0
"UgxKnoT3J8-iIIHHv3x4AaABAg","Is a 40W CO2 Laser Cutter Worth?  OM Tech K40 Review","Wonder if you could somehow get a thunder laser machine sponsored. Seems like there's a bunch of improvements over the typical chinese laser, things that you won't see on a spec sheet and might not even appreciate until actually using it (or in my case, using an inferior laser with much to be desired).  I have a now discontinued bodor machine and it's just to subpar. There's a few videos on it but surprisingly, there aren't a lot of in depth reviews on laser cutters of any brand. For example, i can't find any videos going super in depth on trotec machines aside from the content that trotec puts out. Which to be fair, is very good quality.  Anyway some aspects that you don't hear much about:  - bed/table system (positioning, locking or other features) - quality of honeycombs (size, shape, material, framing) - depth under table and debris collection system if any - airflow design - air assist system and features  I think the reason is there's a very small crossover between buyers of the more expensive CO2 lasers and content creators. Everyone's busy making stuff.","@kennuimuffins2426","2020-11-24T01:42:46",1,1
"UgxFSFWEYGYXC4e6fJ14AaABAg","Is a 40W CO2 Laser Cutter Worth?  OM Tech K40 Review","Great video. Useful information. Mahalo for sharing:) 🐒","@garagemonkeysan","2020-11-23T21:14:41",3,1
"UgxvJnOZa7rLauOkylF4AaABAg","Is a 40W CO2 Laser Cutter Worth?  OM Tech K40 Review","Super helpful! Did you need to align the laser, or was it ready to go out of the box?","@nathanwinkler9131","2020-11-23T19:32:26",7,1
"UgxMdwtmmTFKjq7xh8d4AaABAg","Did I Waste $1500 on a 50W Laser Cutter from China?","OK...I HAVE the orion 50 watt laser machine. Been sitting for almost a year now. I'M so confused on how to operate it. I have a 3d printer but its way different than a laser machine. I have INKSCAPE program for this machine but...setting everything up...and learning HOW to use the machine...well...IT'S confusing. I don't know if it works on 1 program or 2 programs or if the vector and raster imaging is within the machine or in inkscape or another program and WHERE to design the stuff i want to design.. or what program to use. SO for a year now...I've been trying to find out information on HOW...to set this thing up and get it going. i'm about ready to kick the damned thing..lmao...like i said...it's frustrating...i can rebuild a 3d printer but can't seem to figure out... what I do..... first on this thing. HELP...if you can...i would appreciate it..or maybe even do a quick video on it...on HOW to set it up and run the software...it would be helpful to a lot of people. thanks bud. theres a british guy on youtube..but that shit is LONG and drawn out. PLEASE PLEASE PLEASE Im Begging you...HELP!...do a video....a slower version..maybe..drink less coffee...lmao..you did fine on this one.","@johnstratairious7936","2020-11-23T17:39:08",1,0
